rest_id,name,address,rate,latitude,longitude,street food,mediterranean,homemade,italian,pasta,burger,mexican,salad,vegan,vegetarian,wraps,kosher,breakfast,sandwich,soup,french,hummus,dessert,bakery,sweets,steak,pizza,asian,meat,ice cream,smoothie,cafe,healthy,american,indian,fish,thai,kebab,sushi,japanese,bowl,kids
441,Yaffa Knafeh,"Gypsum Zion 24, Tel-Aviv",8.6,32.0955686,34.7741875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Turbo Sausage Toast | North TLV,"Path Nmir Mordechai 170, Tel-Aviv",6,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Penne Pasta Bar,"Bograshov 21, Tel Aviv, Tel-Aviv",8.2,32.0770903,34.7697714,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Turk Lahmajoun,"Nahalat Benjamin 77, Tel-Aviv",8.4,32.0641166,34.7725579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
445,Mozzarella Bakfar,"Alankwa 78, Tel-Aviv",7.2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Ve'Savata Ve'Berachta,"Etzel 47, Tel Aviv, Tel-Aviv",8,32.0514895,34.7916945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
447,Piazza Grande,"Kalman Protects 5, Tel-Aviv",7.6,,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,Pasta in the City,"Jerusalem Bedt 7 Ramat Gan, Tel-Aviv",7.6,32.0851035,34.8298884,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,Bariella,"Wall and Tower 16, Tel Aviv-Jaffa, Tel-Aviv",8.4,32.049357,34.758355,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Zitune,"Menachem Begin 55, Tel Aviv, Tel-Aviv",8.6,32.093423,34.832177,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Shtsupak,"Ben Yehuda 256, Tel-Aviv",9,32.0953003,34.7757958,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
452,Pizza Agvania ?? Ramat Gan,"Ze'ev Jabotinsky 155 Ramat Gan, Tel-Aviv",6.8,32.0910494,34.8223068,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Alora Italian Home,"Ben Gurion Boulevard 39 Tel Aviv, Tel-Aviv",7.2,32.0847837,34.7737772,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,La Lasagna,"Dizengoff 177, Tel-Aviv",7,32.0852452,34.7742951,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Rodeo,"Jordan 94, Ramat Gan, Tel-Aviv",8,32.068424,34.824785,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,La Goffre | Givatayim,"right Yitshak Rabin, Tel-Aviv",7.4,32.0646327,34.8637586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
457,Tiger Lilly | Sarona,"Major General Kellman Magen 3, Tel-Aviv",8.2,32.0509813,34.7584892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
458,Chick Chack,"Bialik 60, Ramat Gan, Tel-Aviv",8.6,32.0846688,34.8130527,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Gold Ice Cream,"Katznelson 52, Tel-Aviv",6.8,32.0773198,34.7823042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,The Blue Rooster,"Nissim Aloni 10, Tel-Aviv",8.6,32.0889232,34.7972939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,River Express | Dizengoff,"Dizengoff 61 Tel Aviv, Tel-Aviv",7.8,32.075812,34.7746887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
462,Giardino Bello | North TLV,"Warsaw community 54, Tel-Aviv",7.4,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,Mifgash Aladin,"Sluador 3 Tel Aviv, Tel-Aviv",9,,,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Ginger Grill Bar,"Ramat Gan Jabotinsky 35, Tel-Aviv",8.4,32.0838826,34.8065868,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,Dirty Dogs,"Four 2, Tel Aviv, Tel-Aviv",7,32.1447983,34.8025752,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,Cafe Fresh | North TLV,"Aba Akhime'ir St 18, Tel-Aviv",7.4,32.1245216,34.8018283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
467,Casino San Remo,"Comfort 2, Tel-Aviv",7.6,32.057842,34.766094,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Gelateria | North TLV,"Uri Zvi Greenberg 25, Tel-Aviv",8,32.1307046,34.7922211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469,Pita Machneyuda | TLV,"Ashli House 3, Tel Aviv, Tel-Aviv",8,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470,Menachem,"Hayarkon 88, Tel Aviv, Tel-Aviv",8.2,32.0777623,34.7675604,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,Captain Hook,"Amiad 13, Tel Aviv, Tel-Aviv",7.8,32.0534258,34.756214,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
472,Falafel Ba'Ribua | Yad Harutzim,"Hand -down 15, Tel-Aviv",8.2,,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Angus | TLV,"Four 20, Tel Aviv, Tel-Aviv",8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
474,Shefa Hummus,"Bialik 53 Ramat Gan, Tel-Aviv",7.2,32.0840969,34.8136567,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Saffe,"The House of Home 3, Tel-Aviv",7.8,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Cafe Italia,"Jonah Kremnsky 6, Tel-Aviv",9,,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Chentro,"Levinsky 30 Tel Aviv, Tel-Aviv",9.2,32.0597618,34.7714453,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,Raisa,"Yehuda Margosa 10, Tel Aviv, Tel-Aviv",8.2,32.0524562,34.756164,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Cafe Cafe | Marom Nave,"Want 19 Ramat Gan, Tel-Aviv",7,32.068424,34.824785,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480,Lela,"Habash 42, Tel-Aviv",8,32.0615524,34.7789066,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,Georgina,"Barzilai 6, Tel Aviv, Tel-Aviv",7.4,32.0619241,34.7751398,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Feed,"Schocken 23 Tel Aviv, Tel-Aviv",7.4,32.051566,34.7723985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,Pizza Yoav | TLV Port,"Pavilion 19 Tel Aviv Port, Tel Aviv, Tel-Aviv",8,32.096203,34.773158,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Susu & Sons | Ramat Aviv,"Einstein 7, Tel Aviv, Tel-Aviv",7,32.112586,34.7871451,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,ALLE,"Lilienblum 39, Tel Aviv, Tel-Aviv",9,32.0626284,34.7725416,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
486,Kubbaseri,"Masad 9, Bnei Brak, Tel-Aviv",7.6,32.0913023,34.8514149,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Cafe Greg Kosher LaMehadrin | BSR,"Masada 7, Bnei Brak, Tel-Aviv",7.2,32.093684,34.8245878,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
488,Kebab House,"Steps, 10, Tel Aviv, Tel-Aviv",7.4,32.0773104,34.7936985,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Freezer Givatayim,"Weizman 33 Givatayim, Tel-Aviv",9.2,32.0727516,34.8088342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
490,Agadata,"Yigal Alon 96, Tel Aviv, Tel-Aviv",7.8,32.0683493,34.7937575,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
491,Hashomer 1,"Hashomer 2, Tel Aviv, Tel-Aviv",7.8,32.0685111,34.7692429,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
492,The Original Sabich Ovad | Givataim,"Sirkin 7, Givatayim, Tel-Aviv",9,32.0768708,34.8142837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,Bodega American Kitchen,"14 Carlebach, Tel-Aviv",8.2,32.0705071,34.7825751,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
494,Jara | ?'???,This is a virtual venue,8.8,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
495,Oro,"Levontin 12, Tel Aviv, Tel-Aviv",9,32.0617724,34.7754413,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,Tandoori | Dizengoff,"Zamnhoff 2 Tel Aviv, Tel-Aviv",8.4,32.0777646,34.775037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
497,Pizza Grinberg | North TLV,"Uri Zvi Greenberg 25, Tel-Aviv",8.4,32.1307046,34.7922211,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Torii Givatayim,"Katznelson 62 Givatayim, Tel-Aviv",8.2,32.0751498,34.808971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
499,Neighbours Cafe,"Champion David 2 Ramat Gan, Tel-Aviv",8.8,32.0829337,34.8160777,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,Florentin Burger | TLV,"Florentine 5, Tel Aviv, Tel-Aviv",8.2,32.0562879,34.7677873,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Kanu,"Herzl 77, Tel-Aviv",8.4,32.057128,34.770908,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,Deli Cream | Tel Aviv,"Yehuda Halevi 12, Tel Aviv, Tel-Aviv",8.6,32.0613337,34.7690004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
503,Baba Yaga,"Hayarkon 12, Tel-Aviv",9.2,32.0691706,34.764545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
504,ThaiLandi | Chang Mai,"Carmel 7, Tel Aviv, Tel-Aviv",7.6,32.0697059,34.7701066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
505,Pizza Domino,"Laskov 4, Tel Aviv, Tel-Aviv",7.4,32.0712598,34.7824498,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Toros | Spanish Sausage,"The late 44, Tel-Aviv",8.2,,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
507,Fresh Bar | Ramat Gan,"Crinezi 36 Ramat Gan, Tel-Aviv",8.6,32.068424,34.824785,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
508,Bazili.com | Florentine,"Abarbanel 45, Tel-Aviv",8,32.0556341,34.7671738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Pulkale,"Hudit 11 Sdert, Tel Aviv-Yafo, Israel, Tel-Aviv",8.8,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Balinjera,"Malan 2, Tel Aviv, Tel-Aviv",9.4,32.0699066,34.7664905,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,Tadam,"Rabbi Pinchas 11, Tel Aviv, Tel-Aviv",8,32.0528987,34.7562158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,Tenat,"Challenov 27, Tel Aviv, Tel-Aviv",8.8,32.057069,34.7750116,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,Pizzale,"Jabotinsky 12, Bnei Brak, Tel-Aviv",7.6,32.0909461,34.8241896,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,Lucy Restaurant,"Menachem Begin 48, Tel-Aviv",9,32.092679,34.831622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,Chachapuri Sisters,"Levinsky 52, Tel-Aviv",8.8,32.0593894,34.7734505,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Cafe Albert Brasserie | Ramat Aviv,"Einstein 40, Tel-Aviv",8.6,32.1122558,34.7959133,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Mama Greg | Ayalon Mall,"Dad Hillel 301, Ramat Gan, Tel-Aviv",7.6,32.080045,34.822585,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,Pizza Roma | Jaffa,"Immigrants Zion 9, Tel-Aviv",7.8,32.0957904,34.7739195,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,Fish and Chips Market,"Good day 7, Tel-Aviv",8,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
520,Aralle Crepe Brule | TLV,"Allenby 60, Tel-Aviv",7.8,32.06981,34.7703267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
521,Pankina,"Gordon 39, Tel-Aviv",7.8,32.081936,34.7737017,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
522,Tika Pika | Dizengoff,This is a virtual venue,7.6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
523,Menashe Meats,"Mazuh 4, Tel Aviv, Tel-Aviv",8.4,32.074711,34.8435966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
524,Chicken Grill Dahan,"Paratroopers 7, Givatayim, Tel-Aviv",8,32.072176,34.808871,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,Pizza Montela,"Jabotinsky 92, Bnei Brak, Tel-Aviv",6.8,32.0914576,34.8313828,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Bechor and Shoshi | Bnei Brak,"Abu Hatzira Israel 10, Bnei Brak, Tel-Aviv",9.2,32.0585704,34.7795381,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,Topolopompo || Zepra,"Battles 14 Tel Aviv, Tel-Aviv",8.8,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
528,Papa John's | Tel Aviv,"Dizengoff 267 Tel Aviv, Tel-Aviv",8.2,32.0949057,34.7762959,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,Tatti Bistro,"Through Peace 53 Givatayim, Tel-Aviv",7.8,32.072176,34.808871,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,Honey Lulu ??,"Yigal Alon 94, Tel-Aviv",8.8,32.0685272,34.7941568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
531,Max Brenner | Sarona,"Kalman Protects 3, Tel Aviv, Tel-Aviv",8,32.049417,34.793313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,Pizza Garage,"right yitshak Rabin 53, Giv'atayim, Tel-Aviv",8,32.072176,34.808871,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
533,Miso,"Jabotinsky 62 Ramat Gan, Tel-Aviv",8.4,32.0861089,34.811465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
534,JAPO | B.S.R,"9 Forest Street, Bnei Brak, Tel-Aviv",8.6,32.084932,34.835226,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,Mucha Pizza | Ramat Gan,"Ben Gurion David 13 Bnei Brak, Tel-Aviv",8.2,32.0776514,34.8464974,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,Oshi Oshi | TLV Port,"Tel Aviv's Port Hangar 21, Tel-Aviv",7.6,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
537,Avazi,"The IDF 54, Tel-Aviv",8.4,,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
538,Cafe Nimrod | Sarona,"David Elazar 12, Tel Aviv, Tel-Aviv",8.4,32.0725391,34.7882116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
539,Chef Be Levontin,"Levontin 1, Tel-Aviv",8.6,32.0614525,34.7738187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
540,Italkia BaTachana,"Ashkelon 5, Tel-Aviv",7,32.0589991,34.7614121,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Fresh The Market | Ramat Gan,"Dad Hillel, 301, Ramat Gan, Tel-Aviv",8,32.080045,34.822585,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Herzl 16,"Surb. 16 Tel Aviv, Tel-Aviv",8.2,32.083073,34.77353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,Mententen,"Nahalat Benjamin 57, Tel-Aviv",8.2,32.0641325,34.7715978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
544,DEDA | Givatayim,"Katzenelson St 113 Givatayim, Tel-Aviv",9.2,32.0773514,34.813989,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,Greco | North TLV,"Uri Zvi Greenberg 25, Tel-Aviv",7.8,32.1307046,34.7922211,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,BBB | Yigal Alon,"96 Yigal Alon street, Tel-Aviv",8.2,32.0683493,34.7937575,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
547,Matoko Cookies & More,"Salomon 7, Tel-Aviv",8.8,32.0615449,34.7798188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,HaSushia | Mikado,"Aaron Becker 8, Tel Aviv, Tel-Aviv",8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
549,Reviva & Celia Bakery,"Snifting 5, Tel Aviv, Tel-Aviv",9.2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,Chocolulu,"Vital 3 Tel Aviv, Tel-Aviv",8,32.0569198,34.7679294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
551,Goldman Court,"Nahum Goldman 6, Tel Aviv, Tel-Aviv",9,32.0569443,34.7570527,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
